-7.715000000000000000e+02 9.685000000000000000e+02
-5.925000000000000000e+02 5.795000000000000000e+02
7.585000000000000000e+02 9.885000000000000000e+02
5.985000000000000000e+02 7.705000000000000000e+02
5.595000000000000000e+02 1.625000000000000000e+02
-7.825000000000000000e+02 -1.039500000000000000e+03
-5.885000000000000000e+02 -8.065000000000000000e+02
7.745000000000000000e+02 -1.059500000000000000e+03
6.145000000000000000e+02 -8.255000000000000000e+02
5.595000000000000000e+02 -5.765000000000000000e+02
