-1.753462533893904052e+00 -1.995799913104492518e+01 -2.191238431795851938e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.709633338491326704e-01 -4.038531094192714832e+00 -1.910053417444232338e+01
-5.405952219344603016e+00 2.464892646437471413e+01 -2.891838126379840723e+00
2.171572615899941550e-01 6.392362426199423631e+00 3.704613336132602353e+00
3.300400863748473856e-01 1.635391483658949241e+01 3.330387958717696328e+00
6.324159217331950522e-01 4.269951901014786699e+01 -7.423031369973422500e+00
-4.709413674284377294e+01 5.149265071535927518e+01 -3.155592104111591212e+01
8.198863545958062771e-01 6.194146072622617538e+01 -6.816929114994916716e+00
8.786203559528553697e-01 7.117754744004443523e+01 -2.532929485759766397e+00
1.276589965417099126e+00 1.054704655269032259e+02 7.258337030382846500e-01
-1.962008475042789968e+00 -2.319374079855458248e+01 -2.351735624220406606e+01
-2.123722343008762170e+00 -2.551302859740732742e+01 -2.638128301629050299e+01
-2.133002269262618711e+00 -2.623859001834971139e+01 -2.982833138661115413e+01
-1.866128180505577605e+00 -2.921051142351600660e+01 -3.280348711303004450e+01
-2.020432290054826385e+00 -3.292354729542122271e+01 -3.260854141486927915e+01
-2.215912810814835598e+00 -3.715885243223607404e+01 -3.264505423540144591e+01
-2.285190067927943325e+00 -4.091260048102497393e+01 -3.554488134494469875e+01
-2.103359679917065961e+00 -4.432418091054991294e+01 -4.467944327445437835e+01
-2.362746164660897985e-01 -2.457002220711062446e+00 -4.129966737943061794e+00
-6.514993858566521467e+00 -4.998161633906816892e-01 -1.349827995328678831e+01
-7.108809167253161831e+01 8.393899662319428501e+01 -5.303137666541260131e+01
-2.708113487085456228e+01 4.441116197924436193e+01 -2.599919788698081291e+01
-3.364306700638075398e+01 4.395514147840744812e+01 -2.662232491378293631e+01
-4.024259181267473906e+01 4.438269768644342150e+01 -2.837059974580993682e+01
-4.910525764854973829e+01 4.962140732252375841e+01 -3.320822314038407086e+01
-2.180003631258098551e+01 4.595305187418351522e+01 -2.644454759406079702e+01
-3.825794502891420734e+01 6.199072914198169570e+01 -2.039129572001269963e+01
-3.076727113392119861e+01 6.127776468982478519e+01 -2.012173909631500379e+01
-4.478924962042181335e+01 6.122376216816363126e+01 -2.289209458660043595e+01
-4.897586918525463062e+01 5.926526750092273943e+01 -2.587652533632866536e+01
-5.383211049124807346e+01 4.543239593566811152e+01 -3.747352401691460244e+01
-2.575301980868025353e+01 -4.869938640477031555e+01 -5.539616744654644975e+01
-4.990594788093459755e+01 5.394915372382807561e+01 -3.327097308583326196e+01
-7.270613189783927055e+01 5.494685463925424784e+01 -6.469206832198203472e+01
-6.151675875272714222e+01 5.183508197829581121e+01 -4.259348559670890211e+01
-3.248307971212587830e+01 1.377625943116089324e+01 -2.909442013853592712e+01
-9.495282444068648076e+00 -1.845261903270990089e+01 -2.268885562419260893e+01
-8.298403283793842178e+00 -2.505161917346161715e+01 -2.731055579044842219e+01
-1.738026357989199866e+01 -1.965162361854397588e+01 -2.692625836704293008e+01
-2.165729894461152583e+01 -2.130509212870265046e+01 -3.179566473843946639e+01
-1.375772337307316562e+01 -2.469418946315796859e+01 -2.953695044516237189e+01
-1.752479952348775782e+01 -2.459802827639819967e+01 -3.390406849784506704e+01
-3.006954907397323495e+01 -2.898694993282483878e+01 -4.616986193844130781e+01
-5.554632382359890208e+00 5.113341358252574409e-01 -5.491117937775390478e-01
-6.471816473821440319e+00 6.732435344015733847e+00 2.873800322189223877e+00
-5.871070590917904752e+01 6.695447120740612945e+01 -2.545920297390928866e+01
-1.980051393895013234e+01 3.098626993951459596e+01 -2.293142441651775343e+01
-2.129751295683934487e+01 6.121976161398292149e+00 -1.641222107434903776e+01
-2.176714837546818870e+01 1.039161849141997251e+01 -1.755919589583681528e+01
-5.073483160857039564e+01 1.681677344807262031e+01 -3.633282859391090369e+01
-5.922629040734634032e+00 1.606547550850655526e+01 1.182945018009259552e+00
-4.423052313959697557e+01 7.154019327582244614e+01 -1.271035400403407500e+01
-5.288813984593930684e+01 7.047435428049473671e+01 -1.812410592915467333e+01
-6.542807550840936415e+01 9.339445947302877471e+01 -3.697995254468257542e+01
-1.462883979386035094e+01 6.405370017954476225e+01 -8.364830753681435027e+00
-2.404519698405922057e+01 5.883352204752117132e+01 -2.236504904157250095e+01
-3.418637288156103438e+01 -2.258676810904034227e+01 -4.535646444879336769e+01
-6.291129323499728798e+01 -2.181898053552790095e+00 -1.029411036987053194e+02
-1.640294092838657036e+01 2.426753429378749605e+00 -1.977939108167144155e+01
-1.098049498727332463e+01 -6.957709599012609769e-02 -2.021406806129437328e+01
-2.679244316218083100e+01 -2.432094686118711024e+01 -4.375194001173409220e+01
-2.359565099783238296e+01 -2.415263493956566165e+01 -4.183656600592358643e+01
-5.653328183627488102e+01 7.565465075509048631e+01 -1.977937680940778620e+01
-2.137302754761275736e+01 3.917497184848875769e+00 -2.082041806413596063e+01
