-3.310904882705134611e-04 2.526749923720711388e-02 4.860538851497842039e-03
5.065809892430911399e-03 -8.066263055020617134e-03 4.536454374037823811e-05
-2.522714660366642825e-02 -3.518174464454126849e-04 -8.191592739640429777e-03
