-8.805000000000000000e+02 8.325000000000000000e+02
-4.095000000000000000e+02 4.005000000000000000e+02
-3.195000000000000000e+02 3.145000000000000000e+02
1.054500000000000000e+03 3.385000000000000000e+02
5.445000000000000000e+02 1.555000000000000000e+02
-8.805000000000000000e+02 -1.160500000000000000e+03
-4.135000000000000000e+02 -5.765000000000000000e+02
-3.195000000000000000e+02 -4.635000000000000000e+02
1.062500000000000000e+03 -1.148500000000000000e+03
5.405000000000000000e+02 -5.685000000000000000e+02
