9.999039499528767916e-01 -1.378863240608441121e-02 -1.401600871996696446e-03
-1.468604726003120559e-03 -4.850429802285300546e-03 -9.999871581829897771e-01
1.378165696835026433e-02 9.998931677669887774e-01 -4.870213968991007197e-03
