1.112500000000000000e+03 1.416500000000000000e+03
4.125000000000000000e+02 4.705000000000000000e+02
-1.133500000000000000e+03 6.805000000000000000e+02
-8.805000000000000000e+02 6.925000000000000000e+02
-4.015000000000000000e+02 5.675000000000000000e+02
1.120500000000000000e+03 -1.051500000000000000e+03
4.125000000000000000e+02 -3.505000000000000000e+02
-1.125500000000000000e+03 -5.375000000000000000e+02
-8.525000000000000000e+02 -5.335000000000000000e+02
-4.015000000000000000e+02 -4.405000000000000000e+02
