0.0 5.0 0.0
0.0 6.28 0.0
0.0 7.34 0.0
0.0 9.28 0.0
1.92 9.28 0.0
1.92 7.34 0.0
0.0 4.57 2.29
0.0 5.0 2.29
0.0 6.28 2.29
0.0 7.34 2.29
0.0 9.28 2.29
1.92 9.28 2.29
1.92 7.34 2.29
