1.555000000000000000e+02 4.585000000000000000e+02
6.335000000000000000e+02 7.665000000000000000e+02
1.202500000000000000e+03 1.474500000000000000e+03
-5.535000000000000000e+02 4.585000000000000000e+02
-8.605000000000000000e+02 1.276500000000000000e+03
6.185000000000000000e+02 -5.965000000000000000e+02
1.194500000000000000e+03 -8.955000000000000000e+02
1.435000000000000000e+02 -2.535000000000000000e+02
-5.535000000000000000e+02 -3.395000000000000000e+02
-8.645000000000000000e+02 -9.775000000000000000e+02
