1.490500000000000000e+03 4.665000000000000000e+02
5.635000000000000000e+02 1.665000000000000000e+02
3.455000000000000000e+02 9.650000000000000000e+01
-8.605000000000000000e+02 9.925000000000000000e+02
-6.385000000000000000e+02 7.235000000000000000e+02
1.505500000000000000e+03 -9.385000000000000000e+02
5.675000000000000000e+02 -3.625000000000000000e+02
3.495000000000000000e+02 -2.305000000000000000e+02
-8.565000000000000000e+02 -1.095000000000000000e+02
-6.385000000000000000e+02 -8.250000000000000000e+01
