-6.505000000000000000e+02 8.865000000000000000e+02
-4.135000000000000000e+02 5.875000000000000000e+02
7.895000000000000000e+02 1.023500000000000000e+03
4.155000000000000000e+02 4.975000000000000000e+02
1.583500000000000000e+03 1.030500000000000000e+03
-6.505000000000000000e+02 -5.645000000000000000e+02
-4.135000000000000000e+02 -3.785000000000000000e+02
8.055000000000000000e+02 -8.135000000000000000e+02
4.235000000000000000e+02 -4.095000000000000000e+02
1.610500000000000000e+03 -6.735000000000000000e+02
