5.485000000000000000e+02 1.785000000000000000e+02
4.505000000000000000e+02 6.725000000000000000e+02
-1.413500000000000000e+03 1.350500000000000000e+03
-9.265000000000000000e+02 8.675000000000000000e+02
-5.335000000000000000e+02 5.715000000000000000e+02
5.485000000000000000e+02 -3.855000000000000000e+02
4.545000000000000000e+02 -4.165000000000000000e+02
-1.421500000000000000e+03 -1.525000000000000000e+02
-9.265000000000000000e+02 -1.015000000000000000e+02
-5.295000000000000000e+02 -3.545000000000000000e+02
