-3.505000000000000000e+02 5.015000000000000000e+02
-4.245000000000000000e+02 6.065000000000000000e+02
5.215000000000000000e+02 7.465000000000000000e+02
7.235000000000000000e+02 1.034500000000000000e+03
1.182500000000000000e+03 1.661500000000000000e+03
-3.465000000000000000e+02 -2.185000000000000000e+02
-4.245000000000000000e+02 -2.615000000000000000e+02
5.215000000000000000e+02 -3.355000000000000000e+02
7.195000000000000000e+02 -4.555000000000000000e+02
1.155500000000000000e+03 -7.405000000000000000e+02
