-5.225000000000000000e+02 6.615000000000000000e+02
-3.705000000000000000e+02 4.785000000000000000e+02
6.455000000000000000e+02 9.105000000000000000e+02
4.895000000000000000e+02 6.765000000000000000e+02
3.655000000000000000e+02 4.825000000000000000e+02
-5.185000000000000000e+02 -5.575000000000000000e+02
-3.625000000000000000e+02 -3.975000000000000000e+02
6.575000000000000000e+02 -7.245000000000000000e+02
5.015000000000000000e+02 -5.495000000000000000e+02
3.615000000000000000e+02 -3.935000000000000000e+02
